pipeline,model,target,track,feature_set,seed,test_rmse
opx,ERT,P_kbar,opx_liq,alr,59,6.643188549540555
opx,ERT,P_kbar,opx_liq,alr,60,6.667010485726479
opx,ERT,P_kbar,opx_liq,alr,61,6.68981172610971
opx,ERT,P_kbar,opx_liq,pwlr,42,6.6338216051795325
opx,ERT,P_kbar,opx_liq,pwlr,43,6.3590735577249085
opx,ERT,P_kbar,opx_liq,pwlr,44,6.504094050767193
opx,ERT,P_kbar,opx_liq,pwlr,45,6.300224943679956
opx,ERT,P_kbar,opx_liq,pwlr,46,6.4194120777535
opx,ERT,P_kbar,opx_liq,pwlr,47,6.519720228794051
opx,ERT,P_kbar,opx_liq,pwlr,48,6.451281733541605
opx,ERT,P_kbar,opx_liq,pwlr,49,6.4201331260260295
opx,ERT,P_kbar,opx_liq,pwlr,50,6.584652783650504
opx,ERT,P_kbar,opx_liq,pwlr,51,6.462731069677502
opx,ERT,P_kbar,opx_liq,pwlr,52,6.6149259391281365
opx,ERT,P_kbar,opx_liq,pwlr,53,6.324608639607774
opx,ERT,P_kbar,opx_liq,pwlr,54,6.485785692027504
opx,ERT,P_kbar,opx_liq,pwlr,55,6.5208947290665495
opx,ERT,P_kbar,opx_liq,pwlr,56,6.308576304716825
opx,ERT,P_kbar,opx_liq,pwlr,57,6.298549625330447
opx,ERT,P_kbar,opx_liq,pwlr,58,6.4200671186927405
opx,ERT,P_kbar,opx_liq,pwlr,59,6.506251378043788
opx,ERT,P_kbar,opx_liq,pwlr,60,6.405296169900024
opx,ERT,P_kbar,opx_liq,pwlr,61,6.365014964247492
opx,XGB,T_C,opx_only,raw,42,150.5643414573086
opx,XGB,T_C,opx_only,raw,43,151.5363135722772
opx,XGB,T_C,opx_only,raw,44,153.7955567911114
opx,XGB,T_C,opx_only,raw,45,152.07034248230843
opx,XGB,T_C,opx_only,raw,46,152.91600820755977
opx,XGB,T_C,opx_only,raw,47,151.4768236125112
opx,XGB,T_C,opx_only,raw,48,151.77370485932673
opx,XGB,T_C,opx_only,raw,49,153.8491519293826
opx,XGB,T_C,opx_only,raw,50,152.35708446784176
opx,XGB,T_C,opx_only,raw,51,152.0944690667787
opx,XGB,T_C,opx_only,raw,52,151.68030580433054
opx,XGB,T_C,opx_only,raw,53,152.66902067122595
opx,XGB,T_C,opx_only,raw,54,149.36234406653253
opx,XGB,T_C,opx_only,raw,55,151.30885322185244
opx,XGB,T_C,opx_only,raw,56,148.85742443087426
opx,XGB,T_C,opx_only,raw,57,156.2188989396196
opx,XGB,T_C,opx_only,raw,58,152.7352990589026
opx,XGB,T_C,opx_only,raw,59,149.1588985852453
opx,XGB,T_C,opx_only,raw,60,152.95982010231424
opx,XGB,T_C,opx_only,raw,61,152.69587392358724
opx,XGB,T_C,opx_only,alr,42,148.51963112068918
opx,XGB,T_C,opx_only,alr,43,147.4349008561818
opx,XGB,T_C,opx_only,alr,44,147.82925433281412
opx,XGB,T_C,opx_only,alr,45,147.72681552841806
opx,XGB,T_C,opx_only,alr,46,147.13805899721854
opx,XGB,T_C,opx_only,alr,47,147.36540213804744
opx,XGB,T_C,opx_only,alr,48,148.25594458463985
opx,XGB,T_C,opx_only,alr,49,147.5988920091538
opx,XGB,T_C,opx_only,alr,50,147.0833446529002
opx,XGB,T_C,opx_only,alr,51,143.93049085986848
opx,XGB,T_C,opx_only,alr,52,148.95467643073448
opx,XGB,T_C,opx_only,alr,53,148.3769706217934
opx,XGB,T_C,opx_only,alr,54,148.84410835147887
opx,XGB,T_C,opx_only,alr,55,148.39884250445414
opx,XGB,T_C,opx_only,alr,56,145.80231205121973
opx,XGB,T_C,opx_only,alr,57,147.70819642109413
opx,XGB,T_C,opx_only,alr,58,147.48821765652136
opx,XGB,T_C,opx_only,alr,59,148.364576305843
opx,XGB,T_C,opx_only,alr,60,145.0462511954198
opx,XGB,T_C,opx_only,alr,61,145.1520649541368
opx,XGB,T_C,opx_only,pwlr,42,157.42162230023015
opx,XGB,T_C,opx_only,pwlr,43,152.0365997066578
opx,XGB,T_C,opx_only,pwlr,44,156.9421911135322
opx,XGB,T_C,opx_only,pwlr,45,154.10010440632826
opx,XGB,T_C,opx_only,pwlr,46,157.57567621494232
opx,XGB,T_C,opx_only,pwlr,47,156.38320174406556
opx,XGB,T_C,opx_only,pwlr,48,157.22508262744878
opx,XGB,T_C,opx_only,pwlr,49,154.18291003894123
opx,XGB,T_C,opx_only,pwlr,50,151.94536324296374
opx,XGB,T_C,opx_only,pwlr,51,156.62049037007702
opx,XGB,T_C,opx_only,pwlr,52,154.99862822600554
opx,XGB,T_C,opx_only,pwlr,53,154.9807048461551
opx,XGB,T_C,opx_only,pwlr,54,154.00523404294483
opx,XGB,T_C,opx_only,pwlr,55,153.1728499123553
opx,XGB,T_C,opx_only,pwlr,56,155.2569914627718
opx,XGB,T_C,opx_only,pwlr,57,153.5470892988462
opx,XGB,T_C,opx_only,pwlr,58,154.88944896519016
opx,XGB,T_C,opx_only,pwlr,59,156.31794068029043
opx,XGB,T_C,opx_only,pwlr,60,153.20813972982353
opx,XGB,T_C,opx_only,pwlr,61,155.89100065838744
opx,XGB,T_C,opx_liq,raw,42,87.27021358840244
opx,XGB,T_C,opx_liq,raw,43,87.70291376012116
opx,XGB,T_C,opx_liq,raw,44,87.63039562375548
opx,XGB,T_C,opx_liq,raw,45,87.21688945785398
opx,XGB,T_C,opx_liq,raw,46,87.62938112435668
opx,XGB,T_C,opx_liq,raw,47,87.3056234894593
opx,XGB,T_C,opx_liq,raw,48,87.61365710003571
opx,XGB,T_C,opx_liq,raw,49,87.51532260527944
opx,XGB,T_C,opx_liq,raw,50,86.8075291409174
opx,XGB,T_C,opx_liq,raw,51,86.83121552724448
opx,XGB,T_C,opx_liq,raw,52,87.26130268762408
opx,XGB,T_C,opx_liq,raw,53,87.06422561562076
opx,XGB,T_C,opx_liq,raw,54,87.15697381765224
opx,XGB,T_C,opx_liq,raw,55,87.11532253407374
opx,XGB,T_C,opx_liq,raw,56,87.86116259681724
opx,XGB,T_C,opx_liq,raw,57,87.69361215727136
opx,XGB,T_C,opx_liq,raw,58,86.30684243325166
opx,XGB,T_C,opx_liq,raw,59,88.22635012054397
opx,XGB,T_C,opx_liq,raw,60,87.94829214302038
opx,XGB,T_C,opx_liq,raw,61,87.14139065886283
opx,XGB,T_C,opx_liq,alr,42,89.51538033555532
opx,XGB,T_C,opx_liq,alr,43,90.12364268993927
opx,XGB,T_C,opx_liq,alr,44,89.97309698033585
opx,XGB,T_C,opx_liq,alr,45,91.83791085723249
opx,XGB,T_C,opx_liq,alr,46,91.40348334948446
opx,XGB,T_C,opx_liq,alr,47,91.67908449811912
opx,XGB,T_C,opx_liq,alr,48,90.52368356093996
opx,XGB,T_C,opx_liq,alr,49,92.05124364169968
opx,XGB,T_C,opx_liq,alr,50,88.66157362188032
opx,XGB,T_C,opx_liq,alr,51,92.11927420769668
opx,XGB,T_C,opx_liq,alr,52,90.21311276961087
opx,XGB,T_C,opx_liq,alr,53,90.54430076371696
opx,XGB,T_C,opx_liq,alr,54,91.43399384632932
opx,XGB,T_C,opx_liq,alr,55,91.66510789081894
opx,XGB,T_C,opx_liq,alr,56,93.00693114505192
opx,XGB,T_C,opx_liq,alr,57,94.3244391269173
opx,XGB,T_C,opx_liq,alr,58,91.24413488500944
opx,XGB,T_C,opx_liq,alr,59,88.6134104234609
opx,XGB,T_C,opx_liq,alr,60,91.67941321691676
opx,XGB,T_C,opx_liq,alr,61,93.07292213550367
opx,XGB,T_C,opx_liq,pwlr,42,87.81703053564898
opx,XGB,T_C,opx_liq,pwlr,43,89.85312233291471
opx,XGB,T_C,opx_liq,pwlr,44,89.82016208193802
opx,XGB,T_C,opx_liq,pwlr,45,90.1714417251784
opx,XGB,T_C,opx_liq,pwlr,46,87.09677167299046
opx,XGB,T_C,opx_liq,pwlr,47,88.707292396918
opx,XGB,T_C,opx_liq,pwlr,48,87.90978929489073
opx,XGB,T_C,opx_liq,pwlr,49,89.15402406060394
opx,XGB,T_C,opx_liq,pwlr,50,88.61257921594128
opx,XGB,T_C,opx_liq,pwlr,51,87.96252578137269
opx,XGB,T_C,opx_liq,pwlr,52,89.41091220575909
opx,XGB,T_C,opx_liq,pwlr,53,88.62540719471295
opx,XGB,T_C,opx_liq,pwlr,54,88.24969273649737
opx,XGB,T_C,opx_liq,pwlr,55,88.54750941792058
opx,XGB,T_C,opx_liq,pwlr,56,89.0246165229165
opx,XGB,T_C,opx_liq,pwlr,57,88.68269894414446
opx,XGB,T_C,opx_liq,pwlr,58,89.97405247253936
opx,XGB,T_C,opx_liq,pwlr,59,89.17701024505804
opx,XGB,T_C,opx_liq,pwlr,60,90.36005061117264
opx,XGB,T_C,opx_liq,pwlr,61,87.586218188029
opx,XGB,P_kbar,opx_only,raw,42,11.694452745544185
opx,XGB,P_kbar,opx_only,raw,43,11.84017489176442
opx,XGB,P_kbar,opx_only,raw,44,11.786177391440434
opx,XGB,P_kbar,opx_only,raw,45,11.776976520608883
opx,XGB,P_kbar,opx_only,raw,46,11.66736636084772
opx,XGB,P_kbar,opx_only,raw,47,11.749984711981044
opx,XGB,P_kbar,opx_only,raw,48,11.838844149006036
opx,XGB,P_kbar,opx_only,raw,49,11.75911345148074
opx,XGB,P_kbar,opx_only,raw,50,11.920998982509218
opx,XGB,P_kbar,opx_only,raw,51,11.803488683190738
opx,XGB,P_kbar,opx_only,raw,52,11.821693138425436
opx,XGB,P_kbar,opx_only,raw,53,11.867750757096836
opx,XGB,P_kbar,opx_only,raw,54,11.785998999075876
opx,XGB,P_kbar,opx_only,raw,55,11.821512700320811
opx,XGB,P_kbar,opx_only,raw,56,11.78412471174281
opx,XGB,P_kbar,opx_only,raw,57,11.73686128975874
opx,XGB,P_kbar,opx_only,raw,58,11.876002908443493
opx,XGB,P_kbar,opx_only,raw,59,11.774347161670905
opx,XGB,P_kbar,opx_only,raw,60,11.74950197588967
opx,XGB,P_kbar,opx_only,raw,61,11.95220287361778
opx,XGB,P_kbar,opx_only,alr,42,10.590686093279974
opx,XGB,P_kbar,opx_only,alr,43,10.611912022801842
opx,XGB,P_kbar,opx_only,alr,44,10.589205544658093
opx,XGB,P_kbar,opx_only,alr,45,10.899858263306683
opx,XGB,P_kbar,opx_only,alr,46,10.712185237559828
opx,XGB,P_kbar,opx_only,alr,47,10.817565976910052
opx,XGB,P_kbar,opx_only,alr,48,10.712650125787762
opx,XGB,P_kbar,opx_only,alr,49,10.735569057805677
opx,XGB,P_kbar,opx_only,alr,50,10.785691209683517
opx,XGB,P_kbar,opx_only,alr,51,10.879433896342638
opx,XGB,P_kbar,opx_only,alr,52,10.82827197375463
opx,XGB,P_kbar,opx_only,alr,53,10.83315196910604
opx,XGB,P_kbar,opx_only,alr,54,10.679263981930816
opx,XGB,P_kbar,opx_only,alr,55,10.749558748088338
opx,XGB,P_kbar,opx_only,alr,56,10.795558984960271
opx,XGB,P_kbar,opx_only,alr,57,10.950681334948587
opx,XGB,P_kbar,opx_only,alr,58,10.950291522011389
opx,XGB,P_kbar,opx_only,alr,59,10.830252984276983
opx,XGB,P_kbar,opx_only,alr,60,10.915425737384687
opx,XGB,P_kbar,opx_only,alr,61,11.08077513752416
opx,XGB,P_kbar,opx_only,pwlr,42,10.201704063434224
opx,XGB,P_kbar,opx_only,pwlr,43,10.215485069254024
opx,XGB,P_kbar,opx_only,pwlr,44,10.18046391901824
opx,XGB,P_kbar,opx_only,pwlr,45,10.522937159516513
opx,XGB,P_kbar,opx_only,pwlr,46,10.335346463582754
opx,XGB,P_kbar,opx_only,pwlr,47,10.311452471675391
opx,XGB,P_kbar,opx_only,pwlr,48,10.926900533345403
opx,XGB,P_kbar,opx_only,pwlr,49,10.698178661559515
opx,XGB,P_kbar,opx_only,pwlr,50,10.293224065502423
opx,XGB,P_kbar,opx_only,pwlr,51,10.739066128534905
opx,XGB,P_kbar,opx_only,pwlr,52,10.56861047087829
opx,XGB,P_kbar,opx_only,pwlr,53,9.676756178519875
opx,XGB,P_kbar,opx_only,pwlr,54,10.500233728383323
opx,XGB,P_kbar,opx_only,pwlr,55,10.658269630861492
opx,XGB,P_kbar,opx_only,pwlr,56,10.725927583842417
opx,XGB,P_kbar,opx_only,pwlr,57,10.129503144040644
opx,XGB,P_kbar,opx_only,pwlr,58,10.356635557139017
opx,XGB,P_kbar,opx_only,pwlr,59,10.397186286837794
opx,XGB,P_kbar,opx_only,pwlr,60,10.596223371730876
opx,XGB,P_kbar,opx_only,pwlr,61,10.321912828907449
opx,XGB,P_kbar,opx_liq,raw,42,4.742615369523226
opx,XGB,P_kbar,opx_liq,raw,43,4.8066215170391065
opx,XGB,P_kbar,opx_liq,raw,44,4.775257767595213
opx,XGB,P_kbar,opx_liq,raw,45,4.866007658439966
opx,XGB,P_kbar,opx_liq,raw,46,4.924019332076993
opx,XGB,P_kbar,opx_liq,raw,47,4.616449659388157
opx,XGB,P_kbar,opx_liq,raw,48,4.770638483962434
opx,XGB,P_kbar,opx_liq,raw,49,4.786033421046571
opx,XGB,P_kbar,opx_liq,raw,50,4.831112686004008
opx,XGB,P_kbar,opx_liq,raw,51,4.860457084522584
opx,XGB,P_kbar,opx_liq,raw,52,4.834355622040933
opx,XGB,P_kbar,opx_liq,raw,53,4.845048464753524
opx,XGB,P_kbar,opx_liq,raw,54,4.808790434760092
opx,XGB,P_kbar,opx_liq,raw,55,4.76192328183094
opx,XGB,P_kbar,opx_liq,raw,56,4.775628553034052
opx,XGB,P_kbar,opx_liq,raw,57,4.7597617124325655
opx,XGB,P_kbar,opx_liq,raw,58,4.773408005126484
opx,XGB,P_kbar,opx_liq,raw,59,4.820817082965558
opx,XGB,P_kbar,opx_liq,raw,60,4.780671443341213
opx,XGB,P_kbar,opx_liq,raw,61,4.617251210584511
opx,XGB,P_kbar,opx_liq,alr,42,4.926977363783257
opx,XGB,P_kbar,opx_liq,alr,43,4.784595606635727
opx,XGB,P_kbar,opx_liq,alr,44,4.873724409042473
opx,XGB,P_kbar,opx_liq,alr,45,4.709591172498852
opx,XGB,P_kbar,opx_liq,alr,46,4.731043382915254
opx,XGB,P_kbar,opx_liq,alr,47,4.837326656113257
opx,XGB,P_kbar,opx_liq,alr,48,4.741405562906032
opx,XGB,P_kbar,opx_liq,alr,49,4.708432570311135
opx,XGB,P_kbar,opx_liq,alr,50,4.945980038478933
opx,XGB,P_kbar,opx_liq,alr,51,4.791179958495723
opx,XGB,P_kbar,opx_liq,alr,52,4.9112550396490935
opx,XGB,P_kbar,opx_liq,alr,53,5.030609290831525
opx,XGB,P_kbar,opx_liq,alr,54,4.818383069661992
opx,XGB,P_kbar,opx_liq,alr,55,4.826633640023922
opx,XGB,P_kbar,opx_liq,alr,56,4.784006565995492
opx,XGB,P_kbar,opx_liq,alr,57,4.735961260950714
opx,XGB,P_kbar,opx_liq,alr,58,4.999644258630498
opx,XGB,P_kbar,opx_liq,alr,59,4.637888650488085
opx,XGB,P_kbar,opx_liq,alr,60,4.585657522322779
opx,XGB,P_kbar,opx_liq,alr,61,4.921213773305959
opx,XGB,P_kbar,opx_liq,pwlr,42,5.031449146588685
opx,XGB,P_kbar,opx_liq,pwlr,43,5.077773999428375
opx,XGB,P_kbar,opx_liq,pwlr,44,5.101928460442693
opx,XGB,P_kbar,opx_liq,pwlr,45,5.195541292298767
opx,XGB,P_kbar,opx_liq,pwlr,46,5.174543101393789
opx,XGB,P_kbar,opx_liq,pwlr,47,5.010242378305953
opx,XGB,P_kbar,opx_liq,pwlr,48,5.1096214969491
opx,XGB,P_kbar,opx_liq,pwlr,49,5.17649006423604
opx,XGB,P_kbar,opx_liq,pwlr,50,5.172790909997651
opx,XGB,P_kbar,opx_liq,pwlr,51,5.133710583871699
opx,XGB,P_kbar,opx_liq,pwlr,52,5.046992390888455
opx,XGB,P_kbar,opx_liq,pwlr,53,5.18666895401013
opx,XGB,P_kbar,opx_liq,pwlr,54,4.972918202537982
opx,XGB,P_kbar,opx_liq,pwlr,55,5.068312094807945
opx,XGB,P_kbar,opx_liq,pwlr,56,5.051559397350868
opx,XGB,P_kbar,opx_liq,pwlr,57,4.951741945113194
opx,XGB,P_kbar,opx_liq,pwlr,58,5.174757804000593
opx,XGB,P_kbar,opx_liq,pwlr,59,5.145611318861707
opx,XGB,P_kbar,opx_liq,pwlr,60,5.0584049032698095
opx,XGB,P_kbar,opx_liq,pwlr,61,4.997032386882429
opx,GB,T_C,opx_only,raw,42,158.28441115545291
opx,GB,T_C,opx_only,raw,43,158.28441115545291
opx,GB,T_C,opx_only,raw,44,158.28441115545291
opx,GB,T_C,opx_only,raw,45,158.28441115545291
opx,GB,T_C,opx_only,raw,46,158.28441115545291
opx,GB,T_C,opx_only,raw,47,158.28441115545291
opx,GB,T_C,opx_only,raw,48,158.28441115545291
opx,GB,T_C,opx_only,raw,49,158.28441115545291
opx,GB,T_C,opx_only,raw,50,158.28441115545291
opx,GB,T_C,opx_only,raw,51,158.28441115545291
opx,GB,T_C,opx_only,raw,52,158.28441115545291
opx,GB,T_C,opx_only,raw,53,158.28441115545291
opx,GB,T_C,opx_only,raw,54,158.28441115545291
opx,GB,T_C,opx_only,raw,55,158.28441115545291
opx,GB,T_C,opx_only,raw,56,158.28441115545291
opx,GB,T_C,opx_only,raw,57,158.28441115545291
opx,GB,T_C,opx_only,raw,58,158.28441115545291
opx,GB,T_C,opx_only,raw,59,158.28441115545291
opx,GB,T_C,opx_only,raw,60,158.28441115545291
opx,GB,T_C,opx_only,raw,61,158.28441115545291
opx,GB,T_C,opx_only,alr,42,148.44211222306242
opx,GB,T_C,opx_only,alr,43,148.44211222306242
opx,GB,T_C,opx_only,alr,44,148.44211222306242
opx,GB,T_C,opx_only,alr,45,148.44211222306242
opx,GB,T_C,opx_only,alr,46,148.44211222306242
opx,GB,T_C,opx_only,alr,47,148.44211222306242
opx,GB,T_C,opx_only,alr,48,148.44211222306242
opx,GB,T_C,opx_only,alr,49,148.44211222306242
opx,GB,T_C,opx_only,alr,50,148.44211222306242
opx,GB,T_C,opx_only,alr,51,148.44211222306242
opx,GB,T_C,opx_only,alr,52,148.44211222306242
opx,GB,T_C,opx_only,alr,53,148.44211222306242
opx,GB,T_C,opx_only,alr,54,148.44211222306242
opx,GB,T_C,opx_only,alr,55,148.44211222306242
opx,GB,T_C,opx_only,alr,56,148.44211222306242
opx,GB,T_C,opx_only,alr,57,148.44211222306242
opx,GB,T_C,opx_only,alr,58,148.44211222306242
opx,GB,T_C,opx_only,alr,59,148.44211222306242
opx,GB,T_C,opx_only,alr,60,148.44211222306242
opx,GB,T_C,opx_only,alr,61,148.44211222306242
opx,GB,T_C,opx_only,pwlr,42,164.95764606107355
opx,GB,T_C,opx_only,pwlr,43,164.95764606107355
opx,GB,T_C,opx_only,pwlr,44,164.95764606107355
opx,GB,T_C,opx_only,pwlr,45,164.95764606107355
opx,GB,T_C,opx_only,pwlr,46,164.95764606107355
opx,GB,T_C,opx_only,pwlr,47,164.95764606107355
opx,GB,T_C,opx_only,pwlr,48,164.95764606107355
opx,GB,T_C,opx_only,pwlr,49,164.95764606107355
opx,GB,T_C,opx_only,pwlr,50,164.95764606107355
opx,GB,T_C,opx_only,pwlr,51,164.95764606107355
opx,GB,T_C,opx_only,pwlr,52,164.95764606107355
opx,GB,T_C,opx_only,pwlr,53,164.95764606107355
opx,GB,T_C,opx_only,pwlr,54,164.95764606107355
opx,GB,T_C,opx_only,pwlr,55,164.95764606107355
opx,GB,T_C,opx_only,pwlr,56,164.95764606107355
opx,GB,T_C,opx_only,pwlr,57,164.95764606107355
opx,GB,T_C,opx_only,pwlr,58,164.95764606107355
opx,GB,T_C,opx_only,pwlr,59,164.95764606107355
opx,GB,T_C,opx_only,pwlr,60,164.95764606107355
opx,GB,T_C,opx_only,pwlr,61,164.95764606107355
opx,GB,T_C,opx_liq,raw,42,86.18018609793371
opx,GB,T_C,opx_liq,raw,43,86.18018609793371
opx,GB,T_C,opx_liq,raw,44,86.18018609793371
opx,GB,T_C,opx_liq,raw,45,86.18018609793371
opx,GB,T_C,opx_liq,raw,46,86.18018609793371
opx,GB,T_C,opx_liq,raw,47,86.18018609793371
opx,GB,T_C,opx_liq,raw,48,86.18018609793371
opx,GB,T_C,opx_liq,raw,49,86.18018609793371
opx,GB,T_C,opx_liq,raw,50,86.18018609793371
opx,GB,T_C,opx_liq,raw,51,86.18018609793371
opx,GB,T_C,opx_liq,raw,52,86.18018609793371
opx,GB,T_C,opx_liq,raw,53,86.18018609793371
opx,GB,T_C,opx_liq,raw,54,86.18018609793371
opx,GB,T_C,opx_liq,raw,55,86.18018609793371
opx,GB,T_C,opx_liq,raw,56,86.18018609793371
opx,GB,T_C,opx_liq,raw,57,86.18018609793371
opx,GB,T_C,opx_liq,raw,58,86.18018609793371
opx,GB,T_C,opx_liq,raw,59,86.18018609793371
opx,GB,T_C,opx_liq,raw,60,86.18018609793371
opx,GB,T_C,opx_liq,raw,61,86.18018609793371
opx,GB,T_C,opx_liq,alr,42,93.42528308903331
opx,GB,T_C,opx_liq,alr,43,93.42528308903331
opx,GB,T_C,opx_liq,alr,44,93.42528308903331
opx,GB,T_C,opx_liq,alr,45,93.42528308903331
opx,GB,T_C,opx_liq,alr,46,93.42528308903331
opx,GB,T_C,opx_liq,alr,47,93.42528308903331
opx,GB,T_C,opx_liq,alr,48,93.42528308903331
opx,GB,T_C,opx_liq,alr,49,93.42528308903331
opx,GB,T_C,opx_liq,alr,50,93.42528308903331
opx,GB,T_C,opx_liq,alr,51,93.42528308903331
opx,GB,T_C,opx_liq,alr,52,93.42528308903331
opx,GB,T_C,opx_liq,alr,53,93.42528308903331
opx,GB,T_C,opx_liq,alr,54,93.42528308903331
opx,GB,T_C,opx_liq,alr,55,93.42528308903331
opx,GB,T_C,opx_liq,alr,56,93.42528308903331
opx,GB,T_C,opx_liq,alr,57,93.42528308903331
opx,GB,T_C,opx_liq,alr,58,93.42528308903331
opx,GB,T_C,opx_liq,alr,59,93.42528308903331
opx,GB,T_C,opx_liq,alr,60,93.42528308903331
opx,GB,T_C,opx_liq,alr,61,93.42528308903331
opx,GB,T_C,opx_liq,pwlr,42,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,43,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,44,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,45,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,46,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,47,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,48,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,49,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,50,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,51,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,52,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,53,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,54,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,55,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,56,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,57,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,58,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,59,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,60,88.06798441640005
opx,GB,T_C,opx_liq,pwlr,61,88.06798441640005
opx,GB,P_kbar,opx_only,raw,42,11.78393254859307
opx,GB,P_kbar,opx_only,raw,43,11.78393254859307
opx,GB,P_kbar,opx_only,raw,44,11.78393254859307
opx,GB,P_kbar,opx_only,raw,45,11.78393254859307
opx,GB,P_kbar,opx_only,raw,46,11.78393254859307
opx,GB,P_kbar,opx_only,raw,47,11.78393254859307
opx,GB,P_kbar,opx_only,raw,48,11.78393254859307
opx,GB,P_kbar,opx_only,raw,49,11.78393254859307
opx,GB,P_kbar,opx_only,raw,50,11.78393254859307
opx,GB,P_kbar,opx_only,raw,51,11.78393254859307
opx,GB,P_kbar,opx_only,raw,52,11.78393254859307
opx,GB,P_kbar,opx_only,raw,53,11.78393254859307
opx,GB,P_kbar,opx_only,raw,54,11.78393254859307
opx,GB,P_kbar,opx_only,raw,55,11.78393254859307
opx,GB,P_kbar,opx_only,raw,56,11.78393254859307
opx,GB,P_kbar,opx_only,raw,57,11.78393254859307
opx,GB,P_kbar,opx_only,raw,58,11.78393254859307
opx,GB,P_kbar,opx_only,raw,59,11.78393254859307
opx,GB,P_kbar,opx_only,raw,60,11.78393254859307
opx,GB,P_kbar,opx_only,raw,61,11.78393254859307
opx,GB,P_kbar,opx_only,alr,42,11.809735279814351
opx,GB,P_kbar,opx_only,alr,43,11.809735279814351
opx,GB,P_kbar,opx_only,alr,44,11.809735279814351
opx,GB,P_kbar,opx_only,alr,45,11.809735279814351
opx,GB,P_kbar,opx_only,alr,46,11.809735279814351
opx,GB,P_kbar,opx_only,alr,47,11.809735279814351
opx,GB,P_kbar,opx_only,alr,48,11.809735279814351
opx,GB,P_kbar,opx_only,alr,49,11.809735279814351
opx,GB,P_kbar,opx_only,alr,50,11.809735279814351
opx,GB,P_kbar,opx_only,alr,51,11.809735279814351
opx,GB,P_kbar,opx_only,alr,52,11.809735279814351
opx,GB,P_kbar,opx_only,alr,53,11.809735279814351
opx,GB,P_kbar,opx_only,alr,54,11.809735279814351
opx,GB,P_kbar,opx_only,alr,55,11.809735279814351
opx,GB,P_kbar,opx_only,alr,56,11.809735279814351
opx,GB,P_kbar,opx_only,alr,57,11.809735279814351
opx,GB,P_kbar,opx_only,alr,58,11.809735279814351
opx,GB,P_kbar,opx_only,alr,59,11.809735279814351
opx,GB,P_kbar,opx_only,alr,60,11.809735279814351
opx,GB,P_kbar,opx_only,alr,61,11.809735279814351
opx,GB,P_kbar,opx_only,pwlr,42,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,43,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,44,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,45,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,46,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,47,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,48,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,49,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,50,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,51,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,52,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,53,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,54,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,55,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,56,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,57,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,58,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,59,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,60,11.22502923362834
opx,GB,P_kbar,opx_only,pwlr,61,11.22502923362834
opx,GB,P_kbar,opx_liq,raw,42,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,43,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,44,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,45,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,46,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,47,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,48,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,49,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,50,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,51,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,52,4.756658215332069
opx,GB,P_kbar,opx_liq,raw,53,4.756658215332069
