model,target,study,n_test,rmse,mean_y_held_out
RF,P_kbar,"Salters, V.J.M., Longhi, J. (1999) Trace element partitioning during the initial stages of melting beneath mid-ocean ridges. Earth and Planetary Science Letters 166 15-30",5,0.5897900766449476,26.400000095367403
RF,T_C,"Salters, V.J.M., Longhi, J.E., Bizimis, M. (2002) Near mantle solidus trace element partitioning at pressures up to 3.4 GPa. Geochemistry, Geophysics, Geosystems 3 41662",11,83.14223926000028,1605.2727272727273
RF,P_kbar,"Salters, V.J.M., Longhi, J.E., Bizimis, M. (2002) Near mantle solidus trace element partitioning at pressures up to 3.4 GPa. Geochemistry, Geophysics, Geosystems 3 41662",11,1.9172764336150256,29.454545411196637
RF,T_C,"Schwab, B.E., Johnston, A.D. (2001) Melting systematics of modally variable, compositionally intermediate peridotites and the effects of mineral fertility. Journal of Petrology 42 1789-1811",12,86.01410521948,1328.75
RF,P_kbar,"Schwab, B.E., Johnston, A.D. (2001) Melting systematics of modally variable, compositionally intermediate peridotites and the effects of mineral fertility. Journal of Petrology 42 1789-1811",12,1.6344702640519095,10.0
RF,T_C,"Skjerlie, K.P., Johnston, D. (1996) Vapour-absent melting from 10 to 20 kbar of crustal rocks that contain multiple hydrous phases: implications for anatexis in the deep to very deep continental crust and active continental margins. Journal of Petrology 37 661-691",6,48.41075738261352,954.1666666666666
RF,P_kbar,"Skjerlie, K.P., Johnston, D. (1996) Vapour-absent melting from 10 to 20 kbar of crustal rocks that contain multiple hydrous phases: implications for anatexis in the deep to very deep continental crust and active continental margins. Journal of Petrology 37 661-691",6,2.51520456036457,10.416666666666666
RF,T_C,"Stolper, E. (1980) A Phase Diagram for Mid-Ocean Ridge Basalts: Preliminary Results and Implications for Petrogenesis. Contributions to Mineralogy and Petrology 74 13-27",3,68.65722393501285,1366.6666666666667
RF,P_kbar,"Stolper, E. (1980) A Phase Diagram for Mid-Ocean Ridge Basalts: Preliminary Results and Implications for Petrogenesis. Contributions to Mineralogy and Petrology 74 13-27",3,2.468361732245644,13.333333333333334
RF,T_C,"Sun, C., Liang, Y. (2013) Distribution of REE and HFSE between low-Ca pyroxene and lunar picritic melts around multiple saturation points. Geochimica et Cosmochimica Acta 119 340-358",6,50.77478861319455,1396.6666666666667
RF,P_kbar,"Sun, C., Liang, Y. (2013) Distribution of REE and HFSE between low-Ca pyroxene and lunar picritic melts around multiple saturation points. Geochimica et Cosmochimica Acta 119 340-358",6,2.1499761640556705,20.583333333333332
RF,T_C,"Takagi, D., Sato, H., Nakagawa, N. (2005) Experimental study of a low-alkali tholeiite at 1-5kbar:optimal condition for the crystalization of high-An plagioclase in hydrous arc tholeiite. Contrib Mineral Petrol 149 527-540",2,72.15544187487328,1125.0
RF,P_kbar,"Takagi, D., Sato, H., Nakagawa, N. (2005) Experimental study of a low-alkali tholeiite at 1-5kbar:optimal condition for the crystalization of high-An plagioclase in hydrous arc tholeiite. Contrib Mineral Petrol 149 527-540",2,6.206220348931071,5.0
RF,T_C,"Vander Auwera, J., Longhi, J. (1994) Experimental study of a jotunite (hypersthene monzodiorite): constraints on the parent magma composition and crystallization conditions (P, T, fO2) of the Bjerkreim-Sokndal layered intrusion (Norway). Contributions to Mineralogy and Petrology 118 60-78",10,81.06709050410815,1139.8
RF,P_kbar,"Vander Auwera, J., Longhi, J. (1994) Experimental study of a jotunite (hypersthene monzodiorite): constraints on the parent magma composition and crystallization conditions (P, T, fO2) of the Bjerkreim-Sokndal layered intrusion (Norway). Contributions to Mineralogy and Petrology 118 60-78",10,3.7226150299314082,9.600099785420813
RF,T_C,"Villiger, S., Ulmer, P., Muntener, O., Thompson, A.B. (2004) The liquid line of descent of anhydrous, mantle-derived, tholeiitic liquids by fractional and equilibrium crystallization - an experimental study at 1.0 GPa. Journal of Geology 45 2369-2388",5,106.93949020583581,1162.0
RF,P_kbar,"Villiger, S., Ulmer, P., Muntener, O., Thompson, A.B. (2004) The liquid line of descent of anhydrous, mantle-derived, tholeiitic liquids by fractional and equilibrium crystallization - an experimental study at 1.0 GPa. Journal of Geology 45 2369-2388",5,2.490931385767936,10.0
RF,T_C,"Wagner, T.P., Grove, T.L. (1997) Experimental constraints on the origin of lunar high-Ti ultramafic glasses. Geochimica et Cosmochimica Acta 61 1315-1327",2,26.89874228553265,1422.5
RF,P_kbar,"Wagner, T.P., Grove, T.L. (1997) Experimental constraints on the origin of lunar high-Ti ultramafic glasses. Geochimica et Cosmochimica Acta 61 1315-1327",2,3.0217393096168506,17.350000143051
RF,T_C,"Wagner, T.P., Grove, T.L. (1998) Melt/harzburgite reaction in the petrogenesis of tholeiitic magma from Kilauea volcano, Hawaii. Contributions to Mineralogy and Petrology 131 1-12",2,382.02684990347353,1087.5
RF,P_kbar,"Wagner, T.P., Grove, T.L. (1998) Melt/harzburgite reaction in the petrogenesis of tholeiitic magma from Kilauea volcano, Hawaii. Contributions to Mineralogy and Petrology 131 1-12",2,1.4522845870766319,11.999999880790499
RF,T_C,"Walter, M.J. (1998) Melting of garnet peridotite and the origin of komatiite and depleted lithosphere of komatiite and depleted lithosphere. Journal of Petrology 39 29-60",6,98.69546788151827,1633.3333333333333
RF,P_kbar,"Walter, M.J. (1998) Melting of garnet peridotite and the origin of komatiite and depleted lithosphere of komatiite and depleted lithosphere. Journal of Petrology 39 29-60",6,13.659953476725248,40.833333333333336
RF,T_C,"Wang, J., Xiong, X., Takahashi, E., Zhang, L., Li, L., Liu, X. (2019) Oxidation state of arc mantle revealed by partitioning of V, Sc and Ti between mantle minerals and basaltic melts. Journal of Geophysical Research Solid Earth 124 4617– 4638",8,45.55689009643676,1217.5
RF,P_kbar,"Wang, J., Xiong, X., Takahashi, E., Zhang, L., Li, L., Liu, X. (2019) Oxidation state of arc mantle revealed by partitioning of V, Sc and Ti between mantle minerals and basaltic melts. Journal of Geophysical Research Solid Earth 124 4617– 4638",8,4.091983374897962,16.25
RF,T_C,"Wasylenki, L.E., Baker, M.B., Kent, A.J.R., Stolper, E.M. (2003) Near-solidus melting of the shallow upper mantle: partial melting experiments on depleted peridotite. Journal of Petrology 44 1163-1191",8,463.2184765023369,968.75
RF,P_kbar,"Wasylenki, L.E., Baker, M.B., Kent, A.J.R., Stolper, E.M. (2003) Near-solidus melting of the shallow upper mantle: partial melting experiments on depleted peridotite. Journal of Petrology 44 1163-1191",8,4.626170940143969,12.5
RF,T_C,"Xirouchakis, D., Hirschmann, M.M., Simpson, J. (2001) The effect of titanium on the silica content and on mineral-liquid partitioning of mantle-equilibrated melts. Geochimica et Cosmochimica Acta 65 2201-2217",5,272.0043491483633,1335.0
RF,P_kbar,"Xirouchakis, D., Hirschmann, M.M., Simpson, J. (2001) The effect of titanium on the silica content and on mineral-liquid partitioning of mantle-equilibrated melts. Geochimica et Cosmochimica Acta 65 2201-2217",5,12.421530477700657,20.44000009447333
RF,T_C,"Yao, L., Sun, C., Liang, Y. (2012) A parameterized model for REE distribution between low-Ca pyroxene and basaltic melts with applications to REE partitioning in low-Ca pyroxene along a mantle adiabat and during pyroxenite-derived melt and peridotite interaction. Contributions to Mineralogy and Petrology 164 261-180",4,42.31682396526396,1413.75
RF,P_kbar,"Yao, L., Sun, C., Liang, Y. (2012) A parameterized model for REE distribution between low-Ca pyroxene and basaltic melts with applications to REE partitioning in low-Ca pyroxene along a mantle adiabat and during pyroxenite-derived melt and peridotite interaction. Contributions to Mineralogy and Petrology 164 261-180",4,8.010825562716162,20.0
ERT,T_C,"Agee, C.B., Draper, D.S. (2004) Experimental constraints on the origin of Martian meteorites and the composition of the Martian mantle. Earth and Planetary Science Letters 224 415-429",4,268.744281429469,1776.25
ERT,P_kbar,"Agee, C.B., Draper, D.S. (2004) Experimental constraints on the origin of Martian meteorites and the composition of the Martian mantle. Earth and Planetary Science Letters 224 415-429",4,26.768131471986695,49.24999952316275
ERT,T_C,"Baker, M.B., Stolper, E.M. (1994) Determining the composition of high-pressure mantle melts using diamond aggregates. Geochimica et Cosmochimica Acta 58 2811-2827",2,14.275933471255266,1335.0
ERT,P_kbar,"Baker, M.B., Stolper, E.M. (1994) Determining the composition of high-pressure mantle melts using diamond aggregates. Geochimica et Cosmochimica Acta 58 2811-2827",2,9.855089482683544,5.000499999987369
ERT,T_C,"Baker, R.B., Eggler, D.H. (1987) Compositions of anhydrous and hydrous melts coexisting with plagioclase, augite, and olivine or low-Ca pyrxene from 1 atm to 8 kbar: Application to the Aleutian volcanic center of Atka. American Mineralogist 72 12-28",4,31.177071987412994,1025.0
ERT,P_kbar,"Baker, R.B., Eggler, D.H. (1987) Compositions of anhydrous and hydrous melts coexisting with plagioclase, augite, and olivine or low-Ca pyrxene from 1 atm to 8 kbar: Application to the Aleutian volcanic center of Atka. American Mineralogist 72 12-28",4,2.3714033538879766,2.750000022351725
ERT,T_C,"Barnes, S.J. (1986) The distribution of chromium among orthopyroxene, spinel and silicate liquid at atmospheric pressure. Geochimica et Cosmochimica Acta 50 1889-1909",34,16.374624361897997,1256.6764705882354
ERT,P_kbar,"Barnes, S.J. (1986) The distribution of chromium among orthopyroxene, spinel and silicate liquid at atmospheric pressure. Geochimica et Cosmochimica Acta 50 1889-1909",34,6.8801880729600375,0.001
ERT,T_C,"Bartels, K.S., Kinzler, R.J., Grove, T.L. (1991) High pressure phase relations of primitive high-alumina basalts from Medicine Lake volcano, northern California. Contributions to Mineralogy and Petrology 108 253-270",3,46.79237341221967,1328.3333333333333
ERT,P_kbar,"Bartels, K.S., Kinzler, R.J., Grove, T.L. (1991) High pressure phase relations of primitive high-alumina basalts from Medicine Lake volcano, northern California. Contributions to Mineralogy and Petrology 108 253-270",3,1.2577233693196264,13.333333333333334
ERT,T_C,"Blatter, D.L., Carmichael, I.S.E. (2001) Hydrous phase equilibria of a Mexican high-silica andesite: A candidate for a mantle origin?. Geochimica et Cosmochimica Acta 65 4043-4065",17,64.23643621578208,1032.7058823529412
ERT,P_kbar,"Blatter, D.L., Carmichael, I.S.E. (2001) Hydrous phase equilibria of a Mexican high-silica andesite: A candidate for a mantle origin?. Geochimica et Cosmochimica Acta 65 4043-4065",17,2.489496032995211,1.5210588407867087
ERT,T_C,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",10,32.45012040563596,1325.5
ERT,P_kbar,"Bulatov, V.K., Girnis, A.V., Brey, G.P. (2002) Experimental melting of a modally heterogeneous mantle. Mineralogy and Petrology 75 131-152",10,1.5882799332742814,12.0
ERT,T_C,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",23,75.64613360734546,1340.4347826086957
ERT,P_kbar,"Canil, D. (1999) Vanadium partitioning between orthopyroxene, spinel and silicate melt and the redox states of mantle source regions for primary magmas. Geochimica et Cosmochimica Acta 63 557-572",23,7.980457054214063,2.1748695652173913
ERT,T_C,"Carroll, M.J., Wyllie, P.J. (1989) Experimental phase relations in the system tonalite-peridotite-H2O at 15kb; Implications for assimilation and differentiation processes near the crust-mantle boundary. Journal of Petrology 30 1351-1382",4,113.99997092508463,1198.5
ERT,P_kbar,"Carroll, M.J., Wyllie, P.J. (1989) Experimental phase relations in the system tonalite-peridotite-H2O at 15kb; Implications for assimilation and differentiation processes near the crust-mantle boundary. Journal of Petrology 30 1351-1382",4,8.846227916672694,2.8752500894006348
ERT,T_C,"Colson, R.O., Gust, D. (1989) Effects of pressure on partitioning of trace elements between low-Ca pyroxene and melt. American Mineralogist 74 31-36",3,142.6858111858822,1454.3333333333333
ERT,P_kbar,"Colson, R.O., Gust, D. (1989) Effects of pressure on partitioning of trace elements between low-Ca pyroxene and melt. American Mineralogist 74 31-36",3,6.862809293545641,16.666666666666668
ERT,T_C,"Colson, R.O., McKay, G.A., Taylor, L.A. (1988) Temperature and composition dependencies of trace element partitioning: Olivine/melt and low-Ca pyroxene/melt. Geochimica et Cosmochimica Acta 52 539-553",4,27.581906559272714,1244.75
ERT,P_kbar,"Colson, R.O., McKay, G.A., Taylor, L.A. (1988) Temperature and composition dependencies of trace element partitioning: Olivine/melt and low-Ca pyroxene/melt. Geochimica et Cosmochimica Acta 52 539-553",4,7.417092861313055,0.001
ERT,T_C,"Dalou, C., Koga, K.T., Shimizu, N., Boulon, J., Devidal, J.-L. (2012) Experimental determination of F and Cl partitioning between lherzolite and basaltic melt. Contributions to Mineralogy and Petrology 163 591-609",13,56.921738495540566,1349.6153846153845
ERT,P_kbar,"Dalou, C., Koga, K.T., Shimizu, N., Boulon, J., Devidal, J.-L. (2012) Experimental determination of F and Cl partitioning between lherzolite and basaltic melt. Contributions to Mineralogy and Petrology 163 591-609",13,2.9024764579379405,13.0
ERT,T_C,"Davis, A.D., Hirschmann, M.M. (2013) The effects of K2O on the compositions of near-solidus melts of garnet peridotite at 3 GPa and the origin of basalts from enriched mantle. Contributions to Mineralogy and Petrology 166 1029-1046",9,17.008621990332657,1440.0
ERT,P_kbar,"Davis, A.D., Hirschmann, M.M. (2013) The effects of K2O on the compositions of near-solidus melts of garnet peridotite at 3 GPa and the origin of basalts from enriched mantle. Contributions to Mineralogy and Petrology 166 1029-1046",9,6.698960932804073,30.0
ERT,T_C,"Davis, F.A., Humayun, M., Hirschmann, M.M., Cooper, R.S. (2013) Experimentally determined mineral/melt partitioning of first-row transition elements (FRTE) during partial melting of peridotite at 3 GPa. Geochimica et Cosmochimica Acta 104 232-260",6,28.86193633909383,1467.5
ERT,P_kbar,"Davis, F.A., Humayun, M., Hirschmann, M.M., Cooper, R.S. (2013) Experimentally determined mineral/melt partitioning of first-row transition elements (FRTE) during partial melting of peridotite at 3 GPa. Geochimica et Cosmochimica Acta 104 232-260",6,5.98129544145282,30.0
ERT,T_C,"Draper, D.S., Johnston, A.D. (1992) Anhydrous PT phase relations of an Aleutian high-MgO basalt: an investigation of the role of olivine-liquid reaction in the generation of arc high-alumina basalts. Contributions to Mineralogy and Petrology 112 501-519",7,75.8155478621889,1246.4285714285713
ERT,P_kbar,"Draper, D.S., Johnston, A.D. (1992) Anhydrous PT phase relations of an Aleutian high-MgO basalt: an investigation of the role of olivine-liquid reaction in the generation of arc high-alumina basalts. Contributions to Mineralogy and Petrology 112 501-519",7,2.121838509056614,11.714285782405286
ERT,T_C,"Dunn, T., Sen, C. (1994) Mineral / matrix partition coefficients for orthopyroxene, plagioclase, and olivine in basaltic to andesitic systems: A combined analytical and experimental study. Geochimica et Cosmochimica Acta 58 717-733",4,20.15408194304596,1103.75
ERT,P_kbar,"Dunn, T., Sen, C. (1994) Mineral / matrix partition coefficients for orthopyroxene, plagioclase, and olivine in basaltic to andesitic systems: A combined analytical and experimental study. Geochimica et Cosmochimica Acta 58 717-733",4,2.5450700246997853,0.0009999999747378
ERT,T_C,"Falloon, T.J., Danyushevsky, L.V. (2000) Melting of refractory mantle at 1.5, 2 and 2.5 GPa under anhydrous and H20-undersaturated conditions: implications for the petrogenesis of high-Ca boninites and the influence of subduction components on mantle melting. Journal of Petrology 41 257-283",23,53.206334125320616,1496.5217391304348
ERT,P_kbar,"Falloon, T.J., Danyushevsky, L.V. (2000) Melting of refractory mantle at 1.5, 2 and 2.5 GPa under anhydrous and H20-undersaturated conditions: implications for the petrogenesis of high-Ca boninites and the influence of subduction components on mantle melting. Journal of Petrology 41 257-283",23,3.588888206592778,17.608695652173914
ERT,T_C,"Falloon, T.J., Danyushevsky, L.V., Green, D.H. (2001) Peridotite melting at 1 GPa: Reversal experiments on partial melt compositions produced by peridotite-basalt sandwich experiments. Journal of Petrology 42 2363-2390",12,44.649199804540395,1364.0833333333333
ERT,P_kbar,"Falloon, T.J., Danyushevsky, L.V., Green, D.H. (2001) Peridotite melting at 1 GPa: Reversal experiments on partial melt compositions produced by peridotite-basalt sandwich experiments. Journal of Petrology 42 2363-2390",12,1.5134056856332432,10.0
ERT,T_C,"Falloon, T.J., Green, D.H., Danyushevsky, L.V., Faul, U.H. (1999) Peridotite melting at 1.0 and 1.5 GPa: an experimental evaluation of techniques using diamond aggregates and mineral mixes for determination of near-solidus melts. Journal of Petrology 40 1343-1375",9,95.29327558217607,1427.7777777777778
ERT,P_kbar,"Falloon, T.J., Green, D.H., Danyushevsky, L.V., Faul, U.H. (1999) Peridotite melting at 1.0 and 1.5 GPa: an experimental evaluation of techniques using diamond aggregates and mineral mixes for determination of near-solidus melts. Journal of Petrology 40 1343-1375",9,1.6814404630142592,11.11111111111111
ERT,T_C,"Falloon, T.J., Green, D.H., Danyushevsky, L.V., McNeill, A.W. (2008) The composition of near-solidus partial melts of fertile peridotite at 1 and 1.5 GPa: implications for the petrogenesis of MORB. Journal of Petrology 49 591-613",8,25.655054664940934,1308.75
ERT,P_kbar,"Falloon, T.J., Green, D.H., Danyushevsky, L.V., McNeill, A.W. (2008) The composition of near-solidus partial melts of fertile peridotite at 1 and 1.5 GPa: implications for the petrogenesis of MORB. Journal of Petrology 49 591-613",8,1.7925410595197708,12.5
ERT,T_C,"Falloon, T.J., Green, D.H., O'Neill, H.St.C., Hibberson, W.O. (1997) Experimental tests of low degree peridotite partial melt compositions: implications for the nature of anhydrous near-solidus peridotite melts at 1 GPa. Earth and Planetary Science Letters 152 149-162",9,53.896278927706085,1276.111111111111
ERT,P_kbar,"Falloon, T.J., Green, D.H., O'Neill, H.St.C., Hibberson, W.O. (1997) Experimental tests of low degree peridotite partial melt compositions: implications for the nature of anhydrous near-solidus peridotite melts at 1 GPa. Earth and Planetary Science Letters 152 149-162",9,1.460117656356671,10.0
ERT,T_C,"Feig, S.T., Koepke, J., Snow, J.E. (2006) Effect of water on tholeiitic basalt phase equilibria: an experimental study under oxidizing conditions. Contributions to Mineralogy and Petrology 152 611-638",3,91.29886458387942,1110.0
ERT,P_kbar,"Feig, S.T., Koepke, J., Snow, J.E. (2006) Effect of water on tholeiitic basalt phase equilibria: an experimental study under oxidizing conditions. Contributions to Mineralogy and Petrology 152 611-638",3,4.132467883148292,5.018999775250733
ERT,T_C,"Fellows, S.A., Canil, D. (2012) Experimental study of the partitioning of Cu during partial melting of Earth's mantle. Earth and Planetary Science Letters 337-338 133-143",2,47.10648804633006,1375.0
ERT,P_kbar,"Fellows, S.A., Canil, D. (2012) Experimental study of the partitioning of Cu during partial melting of Earth's mantle. Earth and Planetary Science Letters 337-338 133-143",2,0.6704464496474554,10.0
ERT,T_C,"Fonseca, R.O.C., Mallmann, G., Sprung, P., Sommer, J.E., Heuser, A., Speelmanns, I.M., Blanchard, H. (2014) Redox controls on tungsten and uranium crystal/silicate melt partitioning and implications for the U/W and Th/W ratio of the lunar mantle. Earth and Planetary Science Letters 404 42017",3,34.811227521793484,1300.0
ERT,P_kbar,"Fonseca, R.O.C., Mallmann, G., Sprung, P., Sommer, J.E., Heuser, A., Speelmanns, I.M., Blanchard, H. (2014) Redox controls on tungsten and uranium crystal/silicate melt partitioning and implications for the U/W and Th/W ratio of the lunar mantle. Earth and Planetary Science Letters 404 42017",3,7.566166638326618,0.001
ERT,T_C,"Fram, M.S., Longhi, J. (1992) Phase equilibria of dikes associated with Proterozoic anorthosite complexes. American Mineralogist 77 605-616",3,23.116663305845577,1241.6666666666667
ERT,P_kbar,"Fram, M.S., Longhi, J. (1992) Phase equilibria of dikes associated with Proterozoic anorthosite complexes. American Mineralogist 77 605-616",3,2.1305117070880244,9.499999880790567
ERT,T_C,"Gaetani, G.A., Grove, T.L. (1998) The influence of water on melting of mantle peridotite. Contributions to Mineralogy and Petrology 131 323-346",21,56.384542564679684,1252.3809523809523
ERT,P_kbar,"Gaetani, G.A., Grove, T.L. (1998) The influence of water on melting of mantle peridotite. Contributions to Mineralogy and Petrology 131 323-346",21,2.323960642533095,13.904762268066426
ERT,T_C,"Gaetani, G.A., Kent, A.J.R., Grove, T.L., Hutcheon, I.D., Stolper, E.M. (2003) Mineral/melt partitioning of trace elements during hydrous peridotite partial melting. Contributions to Mineralogy and Petrology 145 391-405",4,8.389398177433012,1275.0
ERT,P_kbar,"Gaetani, G.A., Kent, A.J.R., Grove, T.L., Hutcheon, I.D., Stolper, E.M. (2003) Mineral/melt partitioning of trace elements during hydrous peridotite partial melting. Contributions to Mineralogy and Petrology 145 391-405",4,2.38646514026743e-08,14.000000357628
ERT,T_C,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17",7,72.02849814682868,850.0
ERT,P_kbar,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17",7,2.8354754373821343,1.9285714626312
ERT,T_C,"Grove, T.L., Donnelly-Nolan, J.M., Housh, T. (1997) Magmatic processes that generated the rhyolite of Glass Mountain, Medicine Lake volcano, N. California. Contributions to Mineralogy and Petrology 127 205-223",2,68.50635604382126,932.5
ERT,P_kbar,"Grove, T.L., Donnelly-Nolan, J.M., Housh, T. (1997) Magmatic processes that generated the rhyolite of Glass Mountain, Medicine Lake volcano, N. California. Contributions to Mineralogy and Petrology 127 205-223",2,4.19405418021003,1.0000000149012
ERT,T_C,"Grove, T.L., Elkins-Tanton, L.T., Parman, S.W., Chatterjee, N., Müntener, O., Gaetani, G.A. (2003) Fractional crystallization and mantle-melting controls on calc-alkaline differentiation trends. Contributions to Mineralogy and Petrology 145 515-533",7,71.63294274119886,1095.0
ERT,P_kbar,"Grove, T.L., Elkins-Tanton, L.T., Parman, S.W., Chatterjee, N., Müntener, O., Gaetani, G.A. (2003) Fractional crystallization and mantle-melting controls on calc-alkaline differentiation trends. Contributions to Mineralogy and Petrology 145 515-533",7,3.374982229785351,4.143142886937953
ERT,T_C,"Grove, T.L., Gerlach, D.C., Sando, T.W. (1982) Origin of Calc-Alkaline Series Lavas at Medicine Lake Volcano by Fractionation, Assimilation and Mixing. Contributions to Mineralogy and Petrology 80 160-182",2,44.67652615452637,1121.5
ERT,P_kbar,"Grove, T.L., Gerlach, D.C., Sando, T.W. (1982) Origin of Calc-Alkaline Series Lavas at Medicine Lake Volcano by Fractionation, Assimilation and Mixing. Contributions to Mineralogy and Petrology 80 160-182",2,2.462891083000866,0.0010132500028703
ERT,T_C,"Grove, T.L., Holbig, E.S., Barr, J.A., Till, C.B., Krawczynski, M.J. (2013) Melts of garnet lherzolite: experiments, models and comparison to melts of pyroxenite and carbonated lherzolite. Contributions to Mineralogy and Petrology 166 887-910",5,60.55156957721153,1426.0
ERT,P_kbar,"Grove, T.L., Holbig, E.S., Barr, J.A., Till, C.B., Krawczynski, M.J. (2013) Melts of garnet lherzolite: experiments, models and comparison to melts of pyroxenite and carbonated lherzolite. Contributions to Mineralogy and Petrology 166 887-910",5,3.4002566097069677,23.6
ERT,T_C,"Grove, T.L., Juster, T.C. (1989) Experimental investigations of low-Ca pyroxene stability and olivine - pyroxene - liquid equilibria at 1-atm in natural basaltic and andesitic liquids. Contributions to Mineralogy and Petrology 103 287-305",3,158.5466635108016,1306.6666666666667
ERT,P_kbar,"Grove, T.L., Juster, T.C. (1989) Experimental investigations of low-Ca pyroxene stability and olivine - pyroxene - liquid equilibria at 1-atm in natural basaltic and andesitic liquids. Contributions to Mineralogy and Petrology 103 287-305",3,7.189161884146276,10.666666825612333
ERT,T_C,"Hesse, M., Grove, T.L. (2003) Absarokites from the western Mexican Volcanic Belt: constraints on mantle wedge conditions. Contributions to Mineralogy and Petrology 146 10-27",16,59.128650078652086,1340.0
ERT,P_kbar,"Hesse, M., Grove, T.L. (2003) Absarokites from the western Mexican Volcanic Belt: constraints on mantle wedge conditions. Contributions to Mineralogy and Petrology 146 10-27",16,2.7002706995779597,18.18749994039544
ERT,T_C,"Kelemen, P.B., Joyce, D.B., Webster, J.D., Holloway, J.R. (1990) Reaction between ultramafic rock and fractionating basaltic magma II. Experimental investigation of reaction between olivine tholeiite and hartzburgite at 1150-1050_C and 5kb. Journal of Petrology 31 99-134",2,108.28404997101362,1101.0
ERT,P_kbar,"Kelemen, P.B., Joyce, D.B., Webster, J.D., Holloway, J.R. (1990) Reaction between ultramafic rock and fractionating basaltic magma II. Experimental investigation of reaction between olivine tholeiite and hartzburgite at 1150-1050_C and 5kb. Journal of Petrology 31 99-134",2,3.814914994197304,4.9049998819828
ERT,T_C,"Kinzler, R.J. (1997) Melting of mantle peridotite at pressures approaching the spinel to garnet transition: application to mid-ocean ridge basalt petrogenesis. Journal of Geophysical Research 102 853-874",6,58.06011018583799,1386.1666666666667
ERT,P_kbar,"Kinzler, R.J. (1997) Melting of mantle peridotite at pressures approaching the spinel to garnet transition: application to mid-ocean ridge basalt petrogenesis. Journal of Geophysical Research 102 853-874",6,1.9392917614224736,16.333333253860335
ERT,T_C,"Kinzler, R.J., Grove, T.L. (1992) Primary magmas of mid-ocean ridge basalts 1. experiments and methods. Journal of Geophysical Research 97 6885-6906",17,20.544232379281432,1292.3529411764705
ERT,P_kbar,"Kinzler, R.J., Grove, T.L. (1992) Primary magmas of mid-ocean ridge basalts 1. experiments and methods. Journal of Geophysical Research 97 6885-6906",17,1.660269219324749,12.294117773280506
ERT,T_C,"Kogiso, T., Hirose, K., Takahashi, E. (1998) Melting experiments on homogeneous mixtures of peridotite and basalt: application to the genesis of ocean island basalts. Earth and Planetary Science Letters 162 45-61",7,48.2334327877673,1357.142857142857
ERT,P_kbar,"Kogiso, T., Hirose, K., Takahashi, E. (1998) Melting experiments on homogeneous mixtures of peridotite and basalt: application to the genesis of ocean island basalts. Earth and Planetary Science Letters 162 45-61",7,2.5489031999212894,17.857142857142858
ERT,T_C,"Laporte, D., Toplis, M.J., Seyler, M., Devidal, J.-L. (2004) A new experimental technique for extracting liquids from peridotite at very low degrees of melting: application to partial melting of depleted peridotite. Contributions to Mineralogy and Petrology 146 463-484",10,78.74449283841038,1292.0
ERT,P_kbar,"Laporte, D., Toplis, M.J., Seyler, M., Devidal, J.-L. (2004) A new experimental technique for extracting liquids from peridotite at very low degrees of melting: application to partial melting of depleted peridotite. Contributions to Mineralogy and Petrology 146 463-484",10,3.140623862172243,10.0
ERT,T_C,"Longhi, J. (1995) Liquidus equilibria of some primary lunar and terrestrial melts in the garnet stability field. Geochimica et Cosmochimica Acta 59 2375-2386",5,70.36170349325144,1560.0
ERT,P_kbar,"Longhi, J. (1995) Liquidus equilibria of some primary lunar and terrestrial melts in the garnet stability field. Geochimica et Cosmochimica Acta 59 2375-2386",5,5.365999514726903,30.0
ERT,T_C,"Longhi, J. (2002) Some phase equilibrium systematics of lherzolite melting: I. Geochemistry, Geophysics, Geosystems 3 1-33",5,31.864191952483612,1537.6
ERT,P_kbar,"Longhi, J. (2002) Some phase equilibrium systematics of lherzolite melting: I. Geochemistry, Geophysics, Geosystems 3 1-33",5,1.0320618331454667,27.1999998092652
ERT,T_C,"Longhi, J., Pan, V. (1988) A Reconnaisance Study of Phase Boundaries in Low-Alkali Basaltic Liquids. Journal of Petrology 29 115-147",10,72.45909130425848,1206.4
ERT,P_kbar,"Longhi, J., Pan, V. (1988) A Reconnaisance Study of Phase Boundaries in Low-Alkali Basaltic Liquids. Journal of Petrology 29 115-147",10,8.851273137547874,0.0010132500028703
ERT,T_C,"Martel, C., Pichavant, M., Holtz, F., Scaillet, B., Bourdier, J., Traineau, H. (1999) Effects of fO2 and H2O on andesite phase relations between 2 and 4 kbar. Journal of Geophysical Research 104 29453-29470",7,68.64706557333929,922.0
